ross_inc_id,sitnum,time_since_disco,ic_name
155231,2,1,mark nunez
155231,3,2,mark nunez
127262,3,3,mark rapp
127262,4,4,mark rapp
103447,2,1,mark rapp
103447,3,2,mark rapp
103447,4,3,mark rapp
118433,2,1,mark rapp
118433,3,2,mark rapp
118433,4,3,mark rapp
118433,5,4,mark rapp
59717,2,1,mark rapp
59717,3,2,mark rapp
59717,4,3,mark rapp
59717,5,4,mark rapp
134270,1,0,mark rapp
95995,4,3,mark rapp
95995,5,4,mark rapp
95995,6,5,mark rapp
95995,7,6,mark rapp
141599,4,3,mark rapp
141599,5,4,mark rapp
141599,6,5,mark rapp
141599,7,6,mark rapp
141599,8,7,mark rapp
72473,3,3,mark rapp
72473,4,4,mark rapp
72473,5,5,mark rapp
72473,6,6,mark rapp
72473,7,7,mark rapp
145233,2,1,mark rapp
145233,3,2,mark rapp
88848,1,1,mark rosenthal
88848,2,2,mark rosenthal
88848,3,3,mark rosenthal
88848,4,4,mark rosenthal
55819,3,3,mark ruggiero
55819,4,4,mark ruggiero
55819,5,5,mark ruggiero
55819,6,6,mark ruggiero
93940,1,1,mark smith
49829,1,0,mark south
140278,2,2,mark south
140278,3,3,mark south
140278,4,4,mark south
141016,1,2,mark south
141016,2,3,mark south
70778,1,0,mark south
106600,1,21,mark south
62795,1,0,mark stephens
147902,1,0,mark steward
147902,2,1,mark steward
67588,1,2,mark taylor
134699,2,2,mark urban
134699,3,3,mark urban
122963,2,2,mark vontillow
151731,1,1,mark williams
159783,1,0,mark wisner
148551,1,0,marle baker
148551,2,1,marle baker
148551,3,2,marle baker
54125,1,2,marshall haskins
54125,2,3,marshall haskins
54339,2,2,marshall haskins
54339,3,3,marshall haskins
167519,1,0,marshall turbeville b
157925,1,2,martin woods
157925,2,3,martin woods
132758,3,2,marty adell
132758,4,3,marty adell
159783,3,2,marty adell
159783,4,3,marty adell
159783,5,4,marty adell
159783,6,5,marty adell
159783,7,6,marty adell
159783,8,7,marty adell
157925,3,4,marty adell
157925,4,5,marty adell
66755,1,1,marty bentley
66755,2,2,marty bentley
53872,3,2,marty scheuerman
53872,4,3,marty scheuerman
53872,5,4,marty scheuerman
109124,1,1,marvin carpenter
109124,2,2,marvin carpenter
142432,1,1,mary owen
145949,1,1,mary stock
145949,2,2,mary stock
144860,1,1,matt armantrout
144860,2,2,matt armantrout
146585,1,0,matt armantrout
104686,1,2,matt bullmore
104686,2,3,matt bullmore
104686,3,4,matt bullmore
140502,1,0,matt christensen
122665,1,1,matt ellis
159811,2,1,matt filbert
52445,1,0,matt filbert
159965,1,0,matt filbert
159965,2,1,matt filbert
159965,3,2,matt filbert
57357,2,1,matt howard
160607,2,2,matt johnson
145674,1,0,matt matush
141133,1,1,matt mchargue
133655,1,0,matt mchargue
129236,1,2,matt moe
106162,4,14,matt murdock
79628,1,2,matt noble
79628,2,3,matt noble
79628,3,4,matt noble
55467,1,1,matt ott
52338,2,2,matt plagenz
52338,3,3,matt plagenz
52338,4,4,matt plagenz
52338,5,5,matt plagenz
52338,6,6,matt plagenz
52338,7,7,matt plagenz
52338,8,8,matt plagenz
157740,3,3,matt reidy
157740,4,4,matt reidy
157740,5,5,matt reidy
157740,6,6,matt reidy
140095,1,5,matt reidy
140095,2,6,matt reidy
140095,3,7,matt reidy
140095,4,8,matt reidy
145585,4,5,matt reidy
145585,5,6,matt reidy
145585,6,7,matt reidy
145585,7,8,matt reidy
163306,3,2,matt reidy
163306,4,3,matt reidy
163306,5,4,matt reidy
163306,6,5,matt reidy
163306,7,6,matt reidy
163306,8,7,matt reidy
156211,3,4,matt reidy
156211,4,5,matt reidy
156211,9,10,matt reidy
156211,10,11,matt reidy
156211,11,12,matt reidy
156211,12,13,matt reidy
156211,13,14,matt reidy
156211,14,15,matt reidy
156211,15,16,matt reidy
156211,16,17,matt reidy
143331,1,0,matt spring
143331,2,1,matt spring
113886,1,1,matthew johnson
113886,2,2,matthew johnson
113886,3,3,matthew johnson
113886,4,4,matthew johnson
117726,1,1,matthew johnson
118680,1,1,matthew johnson
119181,1,1,matthew johnson
106825,1,1,matthew johnson
123887,1,0,max saddler
68260,1,0,"mccormick, eric"
152245,1,0,justing phippen
141377,1,0,"mecham, tony"
141377,2,1,"mecham, tony"
96059,1,0,mel durrant
106819,1,0,melvin hofer
160946,1,6,melvin hunter
160946,2,8,melvin hunter
160946,3,9,melvin hunter
160946,4,11,melvin hunter
60129,3,2,merrill saleen
60129,4,3,merrill saleen
145021,1,1,micah fey
145021,2,2,micah fey
71053,1,0,micah suwyn
137529,1,1,michael aultman
137529,2,2,michael aultman
125033,18,17,michael good
125033,19,18,michael good
144447,1,0,michael good
144447,2,1,michael good
144447,3,3,michael good
99883,3,3,michael quesinberry
130389,5,6,michael quesinberry
130389,6,7,michael quesinberry
130389,7,8,michael quesinberry
130389,8,9,michael quesinberry
130389,9,10,michael quesinberry
130389,10,11,michael quesinberry
130389,11,12,michael quesinberry
130389,12,13,michael quesinberry
130389,13,14,michael quesinberry
130389,14,15,michael quesinberry
130389,15,16,michael quesinberry
130389,16,17,michael quesinberry
139475,1,1,michael  martin
131535,2,4,michael  martin
131535,3,5,michael  martin
104440,1,2,michael starkovich
70791,1,0,michael wakoski
120921,1,0,mick hood
120921,2,1,mick hood
120921,3,2,mick hood
120921,4,3,mick hood
141492,2,1,mick hood
141492,3,2,mick hood
77809,2,1,mike barnett
77809,3,2,mike barnett
77809,4,3,mike barnett
77809,5,4,mike barnett
77809,6,5,mike barnett
77809,7,6,mike barnett
160806,2,2,mike aoi
69004,1,2,mike armendariz
69004,2,3,mike armendariz
69004,3,4,mike armendariz
146743,2,1,mike aultman
146743,3,2,mike aultman
146743,4,3,mike aultman
146743,5,4,mike aultman
146743,6,5,mike aultman
146743,7,6,mike aultman
154362,2,1,mike aultman
154362,3,2,mike aultman
161614,2,2,mike barnett
161614,3,3,mike barnett
134301,1,0,mike beasley
62654,1,38,mike beasley
120835,1,1,mike bertagnolli
120835,2,2,mike bertagnolli
120835,3,6,mike bertagnolli
120835,4,9,mike bertagnolli
144867,1,0,mike bradley
144867,2,1,mike bradley
54844,7,6,mike bradley
54844,8,7,mike bradley
54844,9,8,mike bradley
136557,1,0,mike bradsher
62295,1,0,mike bratton
47621,2,1,mike cook
47757,1,2,mike cook
47757,2,3,mike cook
50305,1,0,mike davis
50305,2,2,mike davis
57365,3,2,mike denney
57365,4,3,mike denney
57365,5,4,mike denney
47675,1,1,mike drayton
47675,2,2,mike drayton
47675,3,3,mike drayton
125027,1,0,mike drayton
125027,2,1,mike drayton
125027,3,2,mike drayton
125027,4,3,mike drayton
125027,5,4,mike drayton
125027,6,5,mike drayton
125027,7,6,mike drayton
125027,8,8,mike drayton
125027,9,9,mike drayton
125027,10,10,mike drayton
125027,11,11,mike drayton
125027,12,13,mike drayton
125027,13,14,mike drayton
126713,1,1,mike drayton
132949,1,1,mike drayton
132949,2,2,mike drayton
132949,3,3,mike drayton
132949,4,4,mike drayton
137441,5,5,mike dueitt
137441,6,6,mike dueitt
137441,7,7,mike dueitt
124629,1,2,mike dueitt
124629,2,4,mike dueitt
130389,17,18,mike dueitt
142375,1,1,mike ellsworth
142375,2,2,mike ellsworth
142375,3,3,mike ellsworth
142375,4,4,mike ellsworth
137185,1,1,mike frary
137185,2,2,mike frary
124210,2,2,mike frary
122638,1,0,mike frary
122638,2,1,mike frary
57910,2,4,mike fritsen
57910,3,5,mike fritsen
54582,1,1,mike fritsen
54582,2,2,mike fritsen
124949,2,3,mike hessler
144343,1,2,mike holmes
145579,21,35,mike hostetler
145579,22,36,mike hostetler
145579,23,37,mike hostetler
145579,24,38,mike hostetler
145579,25,39,mike hostetler
145579,26,40,mike hostetler
145579,27,41,mike hostetler
164781,1,0,mike jarske
162565,2,1,mike lubke
148157,1,2,mike lubke
148157,2,4,mike lubke
148157,3,7,mike lubke
132000,1,3,mike lubke
160773,3,3,mike minton
160773,4,4,mike minton
160773,5,5,mike minton
160773,6,6,mike minton
160773,7,7,mike minton
141263,4,5,mike morcom
141263,5,6,mike morcom
141263,6,7,mike morcom
141263,7,8,mike morcom
145847,2,1,mike muelbauer
111584,1,0,mike nobles
111584,2,1,mike nobles
126072,1,1,mike nobles
97793,1,0,mike nobles
126329,1,10,mike owers
130711,1,1,mike parker
104576,1,0,mike powell
122346,4,4,mike quesinberry
122346,5,5,mike quesinberry
122346,6,6,mike quesinberry
57098,22,21,mike quesinberry
57098,23,22,mike quesinberry
57098,24,23,mike quesinberry
57098,25,24,mike quesinberry
57098,26,25,mike quesinberry
57098,27,26,mike quesinberry
57098,28,27,mike quesinberry
57098,29,28,mike quesinberry
57098,30,29,mike quesinberry
57098,31,30,mike quesinberry
57098,32,31,mike quesinberry
57098,33,32,mike quesinberry
125191,3,3,mike quesinberry
125191,4,4,mike quesinberry
125191,5,5,mike quesinberry
125191,6,6,mike quesinberry
125191,7,7,mike quesinberry
125191,8,8,mike quesinberry
125191,9,9,mike quesinberry
125191,10,10,mike quesinberry
125191,11,11,mike quesinberry
124912,5,4,mike quesinberry
124912,6,5,mike quesinberry
124912,7,6,mike quesinberry
124912,8,7,mike quesinberry
124912,9,8,mike quesinberry
124912,10,9,mike quesinberry
124912,11,10,mike quesinberry
124912,12,11,mike quesinberry
124912,13,12,mike quesinberry
124912,14,13,mike quesinberry
124912,15,14,mike quesinberry
124912,16,15,mike quesinberry
124912,17,16,mike quesinberry
124912,18,17,mike quesinberry
124912,19,18,mike quesinberry
140550,1,0,mike ryan
117745,1,0,mike ryan
79539,1,6,mike starkovich
79539,2,7,mike starkovich
79539,3,8,mike starkovich
79539,3,8,josh northrup
79539,4,9,mike starkovich
79539,4,9,josh northrup
159811,1,0,mike stewart
71551,1,0,mike strawhun
71551,2,1,mike strawhun
150373,1,0,mike tapley
150373,2,1,mike tapley
132392,1,0,mike tucker
132392,3,2,mike tucker
132392,4,3,mike tucker
164860,1,2,mike tucker
164860,1,2,gary croucher
54118,2,1,mike twiss
54118,3,2,mike twiss
131792,2,1,mike twiss
131792,3,2,mike twiss
161814,1,17,mike uebel
134699,1,1,mike urban
113760,2,1,mike wakoski
141978,1,0,mike weaver
58044,3,2,mike whalen
58044,4,3,mike whalen
58044,5,4,mike whalen
58044,6,5,mike whalen
58044,9,8,mike whalen
58044,10,9,mike whalen
120286,1,2,mike whalen
120286,2,3,mike whalen
119858,3,2,mike whalen
119858,4,3,mike whalen
119858,5,4,mike whalen
54462,2,1,mike whalen
54462,3,2,mike whalen
54462,4,3,mike whalen
134684,4,3,mike whalen
134684,5,4,mike whalen
134661,3,3,mike whalen
134661,4,4,mike whalen
53947,2,1,mike whalen
140811,2,2,mike whalen
140811,3,3,mike whalen
140811,4,4,mike whalen
140811,5,5,mike whalen
158298,1,1,mike white
159445,3,3,mike wilde
159445,4,4,mike wilde
159445,5,5,mike wilde
159445,6,6,mike wilde
159445,7,7,mike wilde
159445,8,8,mike wilde
159445,9,9,mike wilde
159445,10,10,mike wilde
159445,11,11,mike wilde
58044,7,6,mike wilde
58044,8,7,mike wilde
119772,4,3,mike wilde
119772,5,4,mike wilde
119772,6,5,mike wilde
162477,5,4,mike wilde
162477,6,5,mike wilde
162477,7,6,mike wilde
162477,8,7,mike wilde
162477,9,8,mike wilde
148466,4,3,mike wilde
148466,5,4,mike wilde
139479,3,4,mike wilde
139479,4,5,mike wilde
139479,5,6,mike wilde
156705,2,3,mike wilde
156705,3,4,mike wilde
75838,1,2,mike wilde
75838,2,3,mike wilde
140918,4,4,mike wilde
140918,5,5,mike wilde
140918,6,6,mike wilde
140918,7,7,mike wilde
99883,4,4,mike wilkins
99883,5,5,mike wilkins
99883,6,6,mike wilkins
50390,2,4,mike wilkins
50390,3,6,mike wilkins
145944,1,0,mike wink
149736,1,1,mike wink
56284,1,1,mike woods
56284,2,2,mike woods
106700,1,1,miller - auza
126363,1,4,mitch ketron
126363,2,5,mitch ketron
126363,3,6,mitch ketron
130885,1,3,mitch ketron
130885,2,4,mitch ketron
130885,3,5,mitch ketron
112818,1,1,mitch ketron
112818,2,2,mitch ketron
157950,1,1,mitch silvester
157950,2,2,mitch silvester
160756,1,0,mitch silvester
142157,3,2,joe molhoek
142157,4,3,joe molhoek
160285,1,1,monty edwards
142157,1,0,"morrill, glenn"
140269,1,0,natalie lynch
134780,1,1,nate hunter
134780,2,2,nate hunter
55167,6,6,nathan goodrich
55167,7,7,nathan goodrich
55167,8,8,nathan goodrich
55167,9,9,nathan goodrich
55167,10,10,nathan goodrich
55167,11,11,nathan goodrich
140910,1,1,nathan robinson
140910,2,2,nathan robinson
162425,1,1,"neuharth, holbert"
155231,1,0,nic elmquist
147953,1,0,nick moreau
158473,1,0,nick schuler b
126509,2,1,nick smokovich
126509,3,2,nick smokovich
119870,1,0,nick yturri
132479,2,1,nickie washington
132479,3,2,nickie washington
139292,1,0,nickie washington
139292,2,1,nickie washington
118377,2,2,norm brown
130168,1,0,norm brown
130168,1,0,greg hampton
130168,2,1,norm brown
130168,2,1,greg hampton
141203,3,2,norm walker
141203,4,3,norm walker
141203,5,4,norm walker
141203,6,5,norm walker
141203,7,6,norm walker
141203,8,7,norm walker
162708,2,2,norm walker
162708,3,3,norm walker
162708,4,4,norm walker
161394,2,1,vargas (trapp
135515,1,3,oem fd chief jerry new
135515,2,4,oem fd chief jerry new
148716,1,1,old bear
148716,2,2,old bear
58296,4,3,oscar knudtson
148655,1,0,oscar knudtson
143632,1,1,otto drazinski
60373,1,3,pat hopton
62178,2,1,pat kerschen
62178,3,2,pat kerschen
62178,4,3,pat kerschen
62178,5,4,pat kerschen
47233,2,1,pat kerschen
47233,2,1,chris parish
47233,3,2,pat kerschen
47233,3,2,chris parish
144505,1,21,pat pacheco
149813,1,1,pat seekins
58197,1,1,pat sheridan
58197,2,2,pat sheridan
58197,3,3,pat sheridan
58197,4,4,pat sheridan
58197,5,5,pat sheridan
153784,1,1,pat skrip
93073,1,0,pat titus
136685,1,1,patrick pearson
63649,1,0,patrick pearson
53893,1,0,paul briggs
74029,32,32,paul broyles
74029,33,33,paul broyles
49315,6,5,paul broyles & jeff gaudry
49315,7,6,paul broyles & jeff gaudry
49315,8,7,paul broyles
49315,8,7,ontario imt)
49315,9,8,paul broyles
49315,9,8,ontario imt)
49315,10,9,paul broyles
49315,10,9,ontario imt)
106517,1,0,paul christensen
106517,2,2,paul christensen
139422,2,2,paul delmerico
139422,3,3,paul delmerico
131943,1,2,paul diaz
131943,2,5,paul diaz
102645,1,5,paul gibbs
102645,2,6,paul gibbs
102645,3,7,paul gibbs
102645,4,8,paul gibbs
102645,5,9,paul gibbs
102645,6,10,paul gibbs
102645,7,11,paul gibbs
102645,8,12,paul gibbs
102645,9,13,paul gibbs
102645,10,14,paul gibbs
128191,11,14,paul gibbs
128191,12,15,paul gibbs
128191,13,17,paul gibbs
48979,26,30,paul hannemann
48979,27,31,paul hannemann
49446,1,7,paul hannemann
49446,2,8,paul hannemann
49446,3,9,paul hannemann
49446,4,10,paul hannemann
49446,5,11,paul hannemann
49446,6,12,paul hannemann
49446,7,13,paul hannemann
49446,8,14,paul hannemann
49446,9,15,paul hannemann
148409,1,0,paul hutta
148409,2,1,paul hutta
148409,3,2,paul hutta
148409,4,3,paul hutta
148409,4,3,tj hunt
148409,5,4,paul hutta
148409,5,4,tj hunt
127313,1,0,paul marquez
74488,1,1,paul pallas
74488,2,2,paul pallas
49269,1,0,paul pooler
124408,3,4,paul summerfelt
124408,4,5,paul summerfelt
80188,11,15,paul summerfelt
80188,12,16,paul summerfelt
80188,13,17,paul summerfelt
80188,14,18,paul summerfelt
80188,15,19,paul summerfelt
80188,16,20,paul summerfelt
148001,2,1,paul washam
84199,1,0,paul washam
84199,2,1,paul washam
84199,3,2,paul washam
105000,2,1,paul washam
105000,3,2,paul washam
134434,2,1,paul washam
136313,2,1,paul washam
144694,2,15,paul whitcome
144694,3,16,paul whitcome
144694,4,17,paul whitcome
144694,5,18,paul whitcome
144694,6,19,paul whitcome
144694,7,20,paul whitcome
144343,3,4,paul whitcome
152290,4,3,jay mickey
152290,5,4,jay mickey
60303,1,0,pete anderson
60303,2,1,pete anderson
52075,4,3,pete blume
55079,3,5,pete blume
55079,4,6,pete blume
55079,5,7,pete blume
55079,6,8,pete blume
55079,7,9,pete blume
55079,8,10,pete blume
57936,3,2,pete blume
57936,4,3,pete blume
57936,5,4,pete blume
57936,6,5,pete blume
57936,7,6,pete blume
57936,8,7,pete blume
70593,1,1,pete lannan
151770,3,2,pete myers
151770,4,3,pete myers
62173,1,0,pete scully
93258,1,2,peter goetzinger
93258,2,5,peter goetzinger
93258,3,6,peter goetzinger
93258,4,7,peter goetzinger
93258,5,8,peter goetzinger
93258,6,12,peter goetzinger
68390,3,3,pete myers
128268,1,0,phil brown
47233,1,0,phill veneris
47233,1,0,chris parish
117325,1,1,phillip lockwood
117325,2,2,phillip lockwood
50615,1,0,preston mercer
68683,2,2,pruett small
105545,3,6,pruett small
127922,6,39,pruett small
127922,7,40,pruett small
127922,8,41,pruett small
127922,9,42,pruett small
127922,10,43,pruett small
127922,11,44,pruett small
127922,12,45,pruett small
127922,13,46,pruett small
127922,14,47,pruett small
127922,15,48,pruett small
131761,2,12,pruett small
131761,3,19,pruett small
113948,3,3,pruett small
105545,2,5,pruett small
150086,1,2,mandell  t
157641,1,0,hunt t
103727,1,9,david ramirez
145574,1,1,randy danielson
136987,1,0,randy hopkins
136987,2,1,randy hopkins
104867,1,1,randy jacks
144314,1,0,randy jennings
118254,2,1,randy jennings
118254,3,2,randy jennings
148065,1,1,randy johnson
148065,2,2,randy johnson
148065,3,3,randy johnson
55079,2,4,randy knight
130657,1,7,randy pretty on top
130657,2,8,randy pretty on top
130657,3,9,randy pretty on top
130657,4,10,randy pretty on top
130657,5,11,randy pretty on top
141425,1,0,randy pretty on top
141425,2,1,randy pretty on top
108003,1,1,randy pretty on top
108003,2,2,randy pretty on top
108003,3,3,randy pretty on top
108003,4,4,randy pretty on top
119075,1,1,randy pretty on top
119075,2,2,randy pretty on top
153346,1,1,randy rapp
77084,1,0,randy sander
104318,1,0,"randy smith, division chief"
104318,2,1,"randy smith, division chief"
130454,1,0,randy turrill
130454,2,1,randy turrill
149137,1,1,randy turrill
149137,2,2,randy turrill
149137,3,3,randy turrill
158029,2,1,randy turrill
102609,9,33,randy turrill
102609,10,34,randy turrill
107131,8,36,randy turrill
108983,1,24,randy whitehall
144165,2,1,ray bastian
144165,3,2,ray bastian
69706,2,1,ray taglio
140269,2,1,raymond hart jr
140269,3,2,raymond hart jr
49031,1,1,reggie lanier
125191,22,22,reid hildreth
125191,22,22,john howard
125191,23,23,reid hildreth
125191,23,23,john howard
125191,24,24,reid hildreth
125191,24,24,john howard
125191,25,25,reid hildreth
125191,25,25,john howard
125191,26,26,reid hildreth
125191,26,26,john howard
125191,27,27,reid hildreth
125191,27,27,john howard
125191,28,28,reid hildreth
125191,28,28,john howard
125191,29,29,reid hildreth
125191,29,29,john howard
125191,30,30,reid hildreth
125191,30,30,john howard
125191,31,31,reid hildreth
125191,31,31,john howard
125191,32,32,reid hildreth
125191,32,32,john howard
57098,3,2,rene eustace
57098,4,3,rene eustace
115697,6,11,rex miller
115697,7,17,rex miller
132345,1,2,rex miller
132345,2,7,rex miller
132345,3,14,rex miller
132345,4,21,rex miller
132345,5,23,rex miller
132345,6,25,rex miller
132345,7,26,rex miller
132345,8,28,rex miller
132345,9,29,rex miller
132345,10,30,rex miller
132345,11,31,rex miller
132345,12,32,rex miller
132345,13,33,rex miller
132345,14,34,rex miller
132345,15,35,rex miller
132345,16,36,rex miller
132345,17,37,rex miller
132345,18,38,rex miller
132345,19,39,rex miller
132345,20,40,rex miller
132345,21,41,rex miller
119772,1,0,rex miller
133194,2,5,rex reed
133194,3,6,rex reed
133194,4,7,rex reed
72353,1,2,rex reed
72353,2,3,rex reed
72353,3,4,rex reed
60610,3,2,rex reed
60610,4,3,rex reed
60610,5,4,rex reed
60610,6,5,rex reed
60610,7,6,rex reed
108705,1,1,rex reed
108705,2,2,rex reed
71541,1,1,rex reed
71541,2,2,rex reed
71541,3,3,rex reed
85089,1,1,rex reed
85089,2,2,rex reed
85089,3,3,rex reed
121106,2,1,"reyes, kinsey, brinsefield"
138930,1,2,rich ahnen
138930,2,3,rich ahnen
138930,3,5,rich ahnen
138930,4,7,rich ahnen
102921,2,1,"boehm, rich"
103483,1,1,rich gray
103483,2,2,rich gray
103483,3,3,rich gray
137185,3,3,rich harvey
137185,4,4,rich harvey
140779,2,2,rich harvey
140779,3,3,rich harvey
140779,4,4,rich harvey
140779,5,5,rich harvey
140779,6,6,rich harvey
140779,7,7,rich harvey
140779,8,8,rich harvey
138969,3,3,rich harvey
144866,9,9,rich harvey
144866,10,10,rich harvey
144866,11,11,rich harvey
144866,12,12,rich harvey
144866,13,13,rich harvey
144866,14,14,rich harvey
144866,15,15,rich harvey
144866,16,16,rich harvey
144866,17,17,rich harvey
144866,18,18,rich harvey
144866,19,19,rich harvey
144866,20,20,rich harvey
144866,21,21,rich harvey
144866,22,22,rich harvey
59591,3,2,rich harvey
59591,4,3,rich harvey
59591,5,4,rich harvey
59591,6,5,rich harvey
59591,7,6,rich harvey
59591,8,7,rich harvey
59591,9,8,rich harvey
70039,3,2,rich harvey
70039,4,3,rich harvey
53904,3,3,rich harvey
53904,4,4,rich harvey
53904,5,5,rich harvey
157925,5,6,rich harvey
157925,6,7,rich harvey
157925,7,8,rich harvey
157925,8,9,rich harvey
157925,9,10,rich harvey
138969,4,4,rich harvey
138969,4,4,pete blume
138969,5,5,rich harvey
138969,5,5,pete blume
52594,3,2,rich hawkins
52594,4,3,rich hawkins
155681,1,0,rich sandoval
144871,1,0,rich stiles 
134430,1,1,richard gearhart
140801,1,0,richard gustafson
116169,1,6,richard martinez
140786,1,0,richard sandoval
103877,1,0,richard sandoval
54844,1,0,richard stiles
74198,1,0,richard woodall
144165,1,0,richard zimmerman
144197,2,1,richard zimmerman
144197,3,2,richard zimmerman
55711,1,0,richard zimmerman
132758,1,0,richard zimmerman
142762,2,1,"richards, robison"
104226,1,0,rick case
118278,1,0,rick claypole
118278,2,1,rick claypole
66119,1,0,rick evans
66119,2,1,rick evans
66996,1,0,rick evans
66996,2,1,rick evans
156854,4,9,rick kusicko
156854,5,10,rick kusicko
79411,2,3,rick kusicko
79411,3,4,rick kusicko
79411,4,5,rick kusicko
79411,5,6,rick kusicko
79411,6,7,rick kusicko
140874,2,2,rick kusicko
140874,3,3,rick kusicko
140874,4,4,rick kusicko
140874,5,5,rick kusicko
140874,6,6,rick kusicko
140874,7,7,rick kusicko
140874,8,8,rick kusicko
140798,1,3,rick kusicko
140798,2,4,rick kusicko
140798,3,5,rick kusicko
140798,4,6,rick kusicko
140798,5,7,rick kusicko
140798,6,8,rick kusicko
140798,7,9,rick kusicko
140798,8,10,rick kusicko
72937,2,2,rick kusicko
72937,3,3,rick kusicko
132000,2,5,rick kusicko
132000,3,6,rick kusicko
132000,4,7,rick kusicko
147580,2,2,rick kusicko
147580,3,3,rick kusicko
147580,4,4,rick kusicko
54385,2,1,rick kyle
132392,2,1,rick marinelli
141416,1,1,rick seidlitz
141416,2,2,rick seidlitz
158838,1,2,riley rhodes
158838,2,3,riley rhodes
158838,3,4,riley rhodes
130788,1,1,rob hedlund
53142,1,0,rob lever
53142,2,1,rob lever
67444,3,3,rob lever
70750,1,1,rob lever
70750,2,2,rob lever
152120,1,1,rob martin
54003,2,2,rob morrow
54003,3,3,rob morrow
54003,4,4,rob morrow
147988,1,0,rob morrow
116581,1,0,rob roy williams
109989,1,0,rob sherman
125033,1,0,rob vernachio
125033,2,1,rob vernachio
125033,3,2,rob vernachio
125033,4,3,rob vernachio
125033,5,4,rob vernachio
125033,6,5,rob vernachio
125033,7,6,rob vernachio
125033,8,7,rob vernachio
125033,29,40,rob vernachio
125033,30,42,rob vernachio
70864,1,3,rob vernachio
70864,2,4,rob vernachio
106637,2,21,robb beery
106637,3,22,robb beery
103464,1,6,robert  morales
103464,2,7,robert  morales
103464,3,8,robert  morales
103464,4,9,robert  morales
103464,5,10,robert  morales
103464,6,11,robert  morales
103464,7,12,robert  morales
151273,1,0,robert airhart
81768,1,5,robert anderson
81768,2,6,robert anderson
140918,8,8,robert houseman
140918,9,9,robert houseman
140918,10,10,robert houseman
140918,11,11,robert houseman
149201,1,1,robert johnson
149201,2,2,robert johnson
149201,3,3,robert johnson
149201,4,4,robert johnson
149201,5,5,robert johnson
107349,1,2,robert johnson
107349,2,3,robert johnson
107349,3,4,robert johnson
136078,1,8,robert laplant
147868,1,1,robert lopez
131603,1,1,robert lopez
131603,1,1,nez trainee
131603,2,2,robert lopez
131603,2,2,nez trainee
167519,2,1,robert michael
167519,3,2,robert michael
49497,1,0,robert michael
131125,1,0,robert narus
149683,1,0,robert oliver
149683,2,1,robert oliver
51027,2,1,robert sanders
128191,1,4,robert sanders
128191,2,5,robert sanders
128191,3,6,robert sanders
128191,4,7,robert sanders
128191,5,8,robert sanders
128191,6,9,robert sanders
128191,7,10,robert sanders
128191,8,11,robert sanders
139290,2,2,robert sanders
59346,1,2,robert sanders
164777,1,0,robert sanders
164777,2,1,robert sanders
53772,1,0,robert sanders
53772,2,1,robert sanders
87988,1,0,robert sanders
87988,2,1,robert sanders
87988,3,2,robert sanders
146590,2,1,robert sanders
146590,3,2,robert sanders
75388,1,2,robert sanders
75388,2,3,robert sanders
128191,9,12,robert sanders
128191,10,13,robert sanders
121428,2,1,robert sanders
121428,2,1,mike watson
121428,3,2,robert sanders
121428,3,2,mike watson
125191,12,12,robert smith
125191,13,13,robert smith
125191,14,14,robert smith
125191,15,15,robert smith
125191,16,16,robert smith
125191,17,17,robert smith
125191,18,18,robert smith
125191,19,19,robert smith
125191,20,20,robert smith
148275,2,1,robert sutton
137421,1,1,robert trincado
151486,2,2,robert trincado
117014,1,0,robert vernachio
68259,1,2,robert vernachio
145875,1,1,robert washburn
145875,2,2,robert washburn
92018,4,37,robin wills
92018,5,43,robin wills
53947,3,2,rocky opliger
53947,4,3,rocky opliger
53947,5,4,rocky opliger
62194,3,2,rocky opliger
144343,18,19,rocky opliger
144343,19,20,rocky opliger
144343,20,21,rocky opliger
144343,21,22,rocky opliger
144343,22,23,rocky opliger
144343,23,24,rocky opliger
144343,24,25,rocky opliger
144343,25,26,rocky opliger
144343,26,27,rocky opliger
144343,27,28,rocky opliger
144343,28,29,rocky opliger
117745,3,2,rocky opliger
161642,9,9,rocky opliger
161642,10,10,rocky opliger
161642,11,11,rocky opliger
141492,4,3,rocky opliger
141492,5,4,rocky opliger
141492,6,5,rocky opliger
141492,7,6,rocky opliger
72681,3,16,rod dines
72681,4,18,rod dines
80588,1,15,rod dines
109232,2,4,rod weeks
65972,1,0,roger thompson
146338,1,0,rodney redinger
146338,2,1,rodney redinger
159348,1,8,rodney weeks
159348,2,9,rodney weeks
159348,3,10,rodney weeks
159348,4,11,rodney weeks
159348,5,12,rodney weeks
159348,6,13,rodney weeks
159348,7,14,rodney weeks
159348,8,15,rodney weeks
139138,1,2,roger caballero
139138,2,3,roger caballero
145746,1,0,roger curry
56367,3,2,roger kechter
56367,4,3,roger kechter
56367,5,4,roger kechter
56367,6,5,roger kechter
56367,7,6,roger kechter
56367,8,7,roger kechter
103680,1,4,roland maestas
103680,2,5,roland maestas
103680,3,6,roland maestas
131868,3,3,ron klatt
131868,4,4,ron klatt
146893,1,1,ron marks
113531,2,1,ron morrison
113531,3,2,ron morrison
125549,3,2,ron morrison
139138,3,4,ron morrison
139138,4,5,ron morrison
139138,5,6,ron morrison
139138,6,7,ron morrison
139138,7,8,ron morrison
52814,1,0,ron naber
52814,2,1,ron naber
